,Device ID,Brand
3258,4303,samsung
3259,4217,samsung
3260,4277,samsung
3261,4271,samsung
3262,4218,samsung
3263,4301,samsung
3264,4219,samsung
3265,4327,samsung
3266,4262,samsung
3267,4284,samsung
3268,4071,samsung
3269,4239,samsung
3270,4270,samsung
3271,4667,samsung
3272,4208,samsung
3273,4200,samsung
3274,4198,samsung
3275,4096,samsung
3276,4668,samsung
3277,4136,samsung
3278,4135,samsung
3279,4130,samsung
3280,4468,samsung
3281,4129,samsung
3282,3956,samsung
3283,4126,samsung
3284,4054,samsung
3285,4127,samsung
3286,4376,samsung
3287,4124,samsung
3288,4125,samsung
3289,4114,samsung
3290,4115,samsung
3291,4116,samsung
3292,4694,samsung
3293,4117,samsung
3294,4123,samsung
3295,3437,samsung
3296,4191,samsung
3297,4100,samsung
3298,4091,samsung
3299,4059,samsung
3300,3967,samsung
3301,4269,samsung
3302,4283,samsung
3303,4026,samsung
3304,4058,samsung
3305,4039,samsung
3306,3991,samsung
3307,3969,samsung
3308,3968,samsung
3309,4274,samsung
3310,4056,samsung
3311,4034,samsung
3312,4093,samsung
3313,4055,samsung
3314,3941,samsung
3315,3992,samsung
3316,3940,samsung
3317,3939,samsung
3318,3908,samsung
3319,3986,samsung
3320,3921,samsung
3321,3993,samsung
3322,4611,samsung
3323,3927,samsung
3324,3916,samsung
3325,3913,samsung
3326,3920,samsung
3327,3910,samsung
3328,3904,samsung
3329,3919,samsung
3330,3892,samsung
3331,4069,samsung
3332,3894,samsung
3333,3891,samsung
3334,3893,samsung
3335,3884,samsung
3336,3878,samsung
3337,3765,samsung
3338,3850,samsung
3339,3621,samsung
3340,3844,samsung
3341,3845,samsung
3342,3838,samsung
3343,3831,samsung
3344,3778,samsung
3345,3729,samsung
3346,4030,samsung
3347,3766,samsung
3348,3836,samsung
3349,3761,samsung
3350,4664,samsung
3351,3724,samsung
3352,3726,samsung
3353,3741,samsung
3354,3725,samsung
3355,3879,samsung
3356,3719,samsung
3357,3718,samsung
3358,3705,samsung
3359,3774,samsung
3360,3733,samsung
3361,3620,samsung
3362,3736,samsung
3363,3634,samsung
3364,3767,samsung
3365,3668,samsung
3366,3625,samsung
3367,3617,samsung
3368,3616,samsung
3369,3665,samsung
3370,3738,samsung
3371,3753,samsung
3372,3618,samsung
3373,3615,samsung
3374,4396,samsung
3375,3588,samsung
3376,3586,samsung
3377,3742,samsung
3378,3743,samsung
3379,3744,samsung
3380,3745,samsung
3381,3746,samsung
3382,3747,samsung
3383,3748,samsung
3384,3749,samsung
3385,3453,samsung
3386,3537,samsung
3387,3547,samsung
3388,3536,samsung
3389,3768,samsung
3390,3672,samsung
3391,3370,samsung
3392,3673,samsung
3393,3769,samsung
3394,3582,samsung
3395,3671,samsung
3396,3614,samsung
3397,3487,samsung
3398,3752,samsung
3399,3750,
3400,3584,samsung
3401,3580,samsung
3402,3581,samsung
3403,3579,samsung
3404,3515,samsung
3405,3531,samsung
3406,3415,samsung
3407,4638,samsung
3408,4087,samsung
3409,3493,samsung
3410,3490,samsung
3411,3448,samsung
3412,3368,samsung
3413,3482,samsung
3414,3492,samsung
3415,3416,samsung
3416,3467,samsung
3417,3336,samsung
3418,3335,samsung
3419,3334,samsung
3420,3333,samsung
3421,3408,samsung
3422,3401,samsung
3423,3402,samsung
3424,3433,samsung
3425,3450,samsung
3426,3434,samsung
3427,3410,samsung
3428,3430,samsung
3429,3429,samsung
3430,3435,samsung
3431,3436,samsung
3432,3438,samsung
3433,3928,samsung
3434,3399,samsung
3435,3400,samsung
3436,3371,samsung
3437,3432,samsung
3438,3395,samsung
3439,3362,samsung
3440,3355,samsung
3441,3346,samsung
3442,3319,samsung
3443,3418,samsung
3444,3294,samsung
3445,3115,samsung
3446,3234,samsung
3447,3002,samsung
3448,3332,samsung
3449,3273,
3450,3272,samsung
3451,3047,samsung
3452,3243,samsung
3453,3232,samsung
3454,3231,samsung
3455,3146,samsung
3456,3150,samsung
3457,3151,samsung
3458,3091,samsung
3459,3152,samsung
3460,3148,samsung
3461,3149,samsung
3462,3117,samsung
3463,3074,samsung
3464,3085,samsung
3465,3194,samsung
3466,3086,samsung
3467,3018,samsung
3468,3084,samsung
3469,3048,samsung
3470,3441,samsung
3471,3442,samsung
3472,7270,
3473,12534,sony
3474,12263,sony
3475,12264,sony
3476,11838,sony
3477,11521,sony
3478,11522,sony
3479,11174,sony
3480,11064,sony
3481,10712,sony
3482,10851,sony
3483,10698,sony
3484,10707,sony
3485,10396,sony
3486,10096,sony
3487,10095,sony
3488,10091,sony
3489,9840,sony
3490,9543,sony
3491,9591,sony
3492,9353,sony
3493,9592,sony
3494,9268,sony
3495,9232,sony
3496,9166,sony
3497,9081,sony
3498,9082,sony
3499,8985,sony
3500,8986,sony
3501,8987,sony
3502,8922,sony
3503,8804,sony
3504,8840,sony
3505,8610,sony
3506,8619,sony
3507,8599,sony
3508,8593,sony
3509,8595,sony
3510,8596,sony
3511,8292,sony
3512,8313,sony
3513,8113,sony
3514,8102,sony
3515,7949,sony
3516,7948,sony
3517,7957,sony
3518,7950,sony
3519,7538,sony
3520,7536,sony
3521,7537,sony
3522,7534,sony
3523,7535,sony
3524,7465,sony
3525,7464,sony
3526,7466,sony
3527,7463,sony
3528,7296,sony
3529,7257,sony
3530,6878,sony
3531,7228,sony
3532,7227,sony
3533,7100,sony
3534,7068,sony
3535,7238,sony
3536,7069,sony
3537,7059,sony
3538,7060,sony
3539,7031,sony
3540,6882,sony
3541,6663,sony
3542,6634,sony
3543,6633,sony
3544,6632,sony
3545,6796,sony
3546,6539,sony
3547,6582,sony
3548,6538,sony
3549,6489,sony
3550,6488,sony
3551,6456,sony
3552,6408,sony
3553,7691,sony
3554,7719,sony
3555,6146,sony
3556,6162,sony
3557,6145,sony
3558,6161,sony
3559,6144,sony
3560,5967,sony
3561,5966,sony
3562,5968,sony
3563,5965,sony
3564,5950,sony
3565,5753,sony
3566,5596,sony
3567,5540,sony
3568,5541,sony
3569,5497,sony
3570,5421,sony
3571,5363,sony
3572,5364,sony
3573,5326,sony
3574,5255,sony
3575,5204,sony
3576,5203,sony
3577,5148,sony
3578,5149,sony
3579,5015,sony
3580,4993,sony
3581,4913,sony
3582,4958,sony
3583,4930,sony
3584,4959,sony
3585,4899,sony
3586,4894,sony
3587,4832,sony
3588,4718,sony
3589,4831,sony
3590,4782,sony
3591,4781,sony
3592,4775,sony
3593,4774,sony
3594,4773,sony
3595,4772,sony
3596,4647,sony
3597,4408,sony
3598,4437,sony
3599,4436,sony
3600,4369,sony
3601,4798,sony
3602,4412,sony
3603,4648,
3604,4139,
3605,4138,
3606,4137,
3607,4734,
3608,7022,
3609,6958,
3610,6957,
3611,6384,
3612,5336,
3613,12749,xiaomi
3614,12750,xiaomi
3615,12572,xiaomi
3616,12581,xiaomi
3617,12776,xiaomi
3618,12717,xiaomi
3619,12723,xiaomi
3620,12779,xiaomi
3621,12737,xiaomi
3622,12735,xiaomi
3623,12726,xiaomi
3624,12714,xiaomi
3625,12715,xiaomi
3626,12716,xiaomi
3627,12711,xiaomi
3628,12697,xiaomi
3629,12689,xiaomi
3630,12684,xiaomi
3631,12643,
3632,12626,
3633,12388,xiaomi
3634,12389,xiaomi
3635,12587,xiaomi
3636,12582,xiaomi
3637,12466,xiaomi
3638,12470,xiaomi
3639,12468,
3640,12463,xiaomi
3641,12452,xiaomi
3642,12449,xiaomi
3643,12446,xiaomi
3644,12392,xiaomi
3645,12245,xiaomi
3646,12328,xiaomi
3647,12298,xiaomi
3648,12134,xiaomi
3649,12257,xiaomi
3650,12258,xiaomi
3651,12236,xiaomi
3652,12238,xiaomi
3653,12237,xiaomi
3654,12215,xiaomi
3655,12218,xiaomi
3656,12209,xiaomi
3657,12181,xiaomi
3658,12197,xiaomi
3659,12124,xiaomi
3660,12188,xiaomi
3661,11962,
3662,12013,
3663,12072,xiaomi
3664,12126,xiaomi
3665,12094,xiaomi
3666,12092,xiaomi
3667,12063,xiaomi
3668,12053,xiaomi
3669,12045,xiaomi
3670,12046,
3671,12047,xiaomi
3672,11975,
3673,12048,xiaomi
3674,12023,xiaomi
3675,12051,xiaomi
3676,11953,xiaomi
3677,11954,xiaomi
3678,11955,xiaomi
3679,11956,xiaomi
3680,11887,xiaomi
3681,11888,xiaomi
3682,11911,xiaomi
3683,11904,xiaomi
3684,11909,xiaomi
3685,11906,xiaomi
3686,11855,xiaomi
3687,11834,xiaomi
3688,11848,xiaomi
3689,11832,xiaomi
3690,11850,xiaomi
3691,11869,xiaomi
3692,11819,xiaomi
3693,11762,xiaomi
3694,11760,xiaomi
3695,11580,xiaomi
3696,11758,
3697,11759,xiaomi
3698,11653,xiaomi
3699,11472,xiaomi
3700,11614,xiaomi
3701,11651,
3702,11645,
3703,11652,xiaomi
3704,11627,xiaomi
3705,11626,xiaomi
3706,11468,xiaomi
3707,11549,xiaomi
3708,11550,xiaomi
3709,11551,xiaomi
3710,11519,xiaomi
3711,11427,xiaomi
3712,11479,xiaomi
3713,11495,xiaomi
3714,11487,xiaomi
3715,11486,xiaomi
3716,11453,xiaomi
3717,11454,xiaomi
3718,11455,xiaomi
3719,11449,xiaomi
3720,11419,xiaomi
3721,11425,xiaomi
3722,11180,xiaomi
3723,11372,xiaomi
3724,11430,xiaomi
3725,11431,xiaomi
3726,11287,xiaomi
3727,11285,xiaomi
3728,11292,xiaomi
3729,11422,xiaomi
3730,11424,xiaomi
3731,11418,xiaomi
3732,11412,xiaomi
3733,11395,xiaomi
3734,11396,xiaomi
3735,11371,xiaomi
3736,11388,xiaomi
3737,11362,xiaomi
3738,11357,xiaomi
3739,11333,xiaomi
3740,11334,xiaomi
3741,11335,xiaomi
3742,11336,xiaomi
3743,11186,xiaomi
3744,11185,xiaomi
3745,11293,xiaomi
3746,11217,xiaomi
3747,11241,xiaomi
3748,11193,xiaomi
3749,11159,xiaomi
3750,11181,xiaomi
3751,11187,xiaomi
3752,11182,xiaomi
3753,11152,xiaomi
3754,11153,xiaomi
3755,11137,xiaomi
3756,11119,xiaomi
3757,11126,xiaomi
3758,11129,xiaomi
3759,11128,xiaomi
3760,11134,xiaomi
3761,11127,xiaomi
3762,11100,xiaomi
3763,11099,xiaomi
3764,11101,xiaomi
3765,11079,xiaomi
3766,11060,xiaomi
3767,11043,xiaomi
3768,11042,xiaomi
3769,11040,xiaomi
3770,10949,xiaomi
3771,10886,xiaomi
3772,11008,xiaomi
3773,10977,xiaomi
3774,10930,xiaomi
3775,10919,xiaomi
3776,10857,xiaomi
3777,10880,xiaomi
3778,10776,xiaomi
3779,10775,xiaomi
3780,10867,xiaomi
3781,10817,
3782,10737,xiaomi
3783,10816,xiaomi
3784,10777,xiaomi
3785,10815,xiaomi
3786,10665,xiaomi
3787,10805,xiaomi
3788,10714,xiaomi
3789,10802,xiaomi
3790,10758,xiaomi
3791,10780,xiaomi
3792,10662,xiaomi
3793,10768,xiaomi
3794,10769,xiaomi
3795,10247,xiaomi
3796,10770,xiaomi
3797,10771,xiaomi
3798,10752,xiaomi
3799,10727,xiaomi
3800,10728,xiaomi
3801,10661,xiaomi
3802,10670,xiaomi
3803,10615,xiaomi
3804,10656,
3805,10616,xiaomi
3806,10633,xiaomi
3807,10582,xiaomi
3808,10581,xiaomi
3809,10609,xiaomi
3810,10610,xiaomi
3811,10599,xiaomi
3812,10517,xiaomi
3813,10541,xiaomi
3814,10482,xiaomi
3815,10437,xiaomi
3816,10473,xiaomi
3817,10480,xiaomi
3818,10481,xiaomi
3819,10305,xiaomi
3820,10591,xiaomi
3821,10399,xiaomi
3822,10434,xiaomi
3823,10461,xiaomi
3824,10415,xiaomi
3825,10398,xiaomi
3826,10361,xiaomi
3827,10349,xiaomi
3828,10353,xiaomi
3829,10350,xiaomi
3830,10318,xiaomi
3831,10279,xiaomi
3832,10277,xiaomi
3833,10278,xiaomi
3834,10233,xiaomi
3835,10267,xiaomi
3836,10266,xiaomi
3837,10202,xiaomi
3838,10200,xiaomi
3839,10220,xiaomi
3840,10235,xiaomi
3841,10217,xiaomi
3842,10192,xiaomi
3843,10183,xiaomi
3844,10207,xiaomi
3845,10159,xiaomi
3846,10150,xiaomi
3847,10140,xiaomi
3848,10147,xiaomi
3849,10126,xiaomi
3850,10120,xiaomi
3851,10109,xiaomi
3852,10110,xiaomi
3853,10055,xiaomi
3854,10082,xiaomi
3855,10169,xiaomi
3856,10078,xiaomi
3857,10050,xiaomi
3858,9991,xiaomi
3859,9979,xiaomi
3860,9946,xiaomi
3861,9945,xiaomi
3862,9936,xiaomi
3863,9935,xiaomi
3864,10014,xiaomi
3865,9941,xiaomi
3866,9800,xiaomi
3867,9897,xiaomi
3868,9893,xiaomi
3869,9892,xiaomi
3870,9891,xiaomi
3871,9884,xiaomi
3872,9862,xiaomi
3873,9812,xiaomi
3874,9779,xiaomi
3875,9769,xiaomi
3876,9716,xiaomi
3877,9759,xiaomi
3878,9749,xiaomi
3879,9814,xiaomi
3880,9791,xiaomi
3881,9738,xiaomi
3882,9720,xiaomi
3883,9708,xiaomi
3884,9707,xiaomi
3885,9674,xiaomi
3886,9639,xiaomi
3887,9498,xiaomi
3888,9521,xiaomi
3889,9602,xiaomi
3890,9584,xiaomi
3891,9583,xiaomi
3892,9507,xiaomi
3893,9534,xiaomi
3894,9513,xiaomi
3895,9499,xiaomi
3896,9382,xiaomi
3897,9378,xiaomi
3898,9333,xiaomi
3899,9336,xiaomi
3900,9329,xiaomi
3901,9293,xiaomi
3902,9140,xiaomi
3903,9247,xiaomi
3904,8963,xiaomi
3905,9295,xiaomi
3906,9249,xiaomi
3907,9237,xiaomi
3908,9217,xiaomi
3909,9218,xiaomi
3910,9065,xiaomi
3911,9219,xiaomi
3912,9185,xiaomi
3913,9067,xiaomi
3914,9120,xiaomi
3915,8893,xiaomi
3916,9164,xiaomi
3917,8959,xiaomi
3918,8768,xiaomi
3919,8898,xiaomi
3920,8753,xiaomi
3921,8818,xiaomi
3922,8707,xiaomi
3923,8529,xiaomi
3924,8776,xiaomi
3925,8582,xiaomi
3926,8608,xiaomi
3927,8507,xiaomi
3928,8477,xiaomi
3929,8439,xiaomi
3930,8580,xiaomi
3931,8531,xiaomi
3932,8420,xiaomi
3933,8419,xiaomi
3934,8263,xiaomi
3935,8400,xiaomi
3936,8014,xiaomi
3937,8350,xiaomi
3938,7260,xiaomi
3939,8291,xiaomi
3940,8233,xiaomi
3941,8212,xiaomi
3942,8250,xiaomi
3943,8150,xiaomi
3944,8007,xiaomi
3945,8057,xiaomi
3946,6948,xiaomi
3947,7962,xiaomi
3948,7863,xiaomi
3949,7862,xiaomi
3950,7822,xiaomi
3951,7770,xiaomi
3952,7769,xiaomi
3953,7512,xiaomi
3954,6992,xiaomi
3955,7710,xiaomi
3956,7480,xiaomi
3957,7211,xiaomi
3958,6952,xiaomi
3959,6944,xiaomi
3960,7159,xiaomi
3961,6884,xiaomi
3962,6866,xiaomi
3963,6561,xiaomi
3964,6518,xiaomi
3965,6365,xiaomi
3966,6217,xiaomi
3967,5678,xiaomi
3968,6373,xiaomi
3969,5609,xiaomi
3970,5646,xiaomi
3971,5397,xiaomi
3972,4928,xiaomi
3973,4929,xiaomi
3974,10916,xiaomi
3975,12751,zte
3976,12708,zte
3977,12709,zte
3978,12712,zte
3979,12692,zte
3980,12613,zte
3981,12615,
3982,12769,zte
3983,12612,zte
3984,12611,zte
3985,12435,zte
3986,12428,zte
3987,12402,zte
3988,12399,zte
3989,12398,zte
3990,12455,zte
3991,12341,zte
3992,12228,zte
3993,12229,zte
3994,12157,zte
3995,12152,
3996,12104,
3997,12096,zte
3998,12042,zte
3999,12015,zte
4000,12031,
4001,12018,
4002,12006,zte
4003,12005,zte
4004,11944,zte
4005,11917,zte
4006,11901,zte
4007,11698,zte
4008,11649,zte
4009,11664,zte
4010,11660,zte
4011,11958,zte
4012,11612,zte
4013,11927,zte
4014,11611,zte
4015,11516,zte
4016,11510,zte
4017,11379,zte
4018,11579,zte
4019,11364,zte
4020,11363,zte
4021,11702,zte
4022,11700,zte
4023,11243,zte
4024,11721,zte
4025,11240,zte
4026,11237,zte
4027,11238,zte
4028,11946,zte
4029,11239,zte
4030,11203,zte
4031,11083,zte
4032,11082,zte
4033,11020,zte
4034,11018,zte
4035,11009,zte
4036,10929,zte
4037,10914,zte
4038,10885,zte
4039,10837,zte
4040,10858,zte
4041,10798,zte
4042,10820,zte
4043,10821,zte
4044,10772,zte
4045,10773,zte
4046,10823,zte
4047,10774,zte
4048,11722,zte
4049,10706,zte
4050,10613,zte
4051,11727,zte
4052,10614,zte
4053,10611,zte
4054,10571,zte
4055,10567,zte
4056,11728,zte
4057,11197,zte
4058,10617,zte
4059,10370,zte
4060,10601,zte
4061,11729,zte
4062,11723,zte
4063,10341,zte
4064,10339,zte
4065,11726,zte
4066,10282,zte
4067,10281,zte
4068,11725,zte
4069,11724,zte
4070,10193,zte
4071,10284,zte
4072,10139,zte
4073,10071,zte
4074,9998,zte
4075,11705,zte
4076,10070,zte
4077,9955,zte
4078,9954,zte
4079,11731,zte
4080,9921,zte
4081,9839,zte
4082,9780,zte
4083,9712,zte
4084,9713,zte
4085,9714,zte
4086,9692,zte
4087,11730,zte
4088,9612,zte
4089,9610,zte
4090,9695,zte
4091,9611,zte
4092,9715,zte
4093,9433,zte
4094,9347,zte
4095,9171,zte
4096,9069,zte
4097,9174,zte
4098,9701,zte
4099,9697,zte
4100,9161,zte
4101,9133,zte
4102,9110,zte
4103,9088,zte
4104,8971,zte
4105,9083,zte
4106,9038,zte
4107,8970,zte
4108,9033,zte
4109,8913,zte
4110,8902,zte
4111,8901,zte
4112,8896,zte
4113,8838,zte
4114,8290,zte
4115,8895,zte
4116,8894,zte
4117,8793,zte
4118,8779,zte
4119,8752,zte
4120,8567,zte
4121,8748,zte
4122,8746,zte
4123,8747,zte
4124,8726,zte
4125,8677,zte
4126,8658,zte
4127,8660,zte
4128,8615,zte
4129,8609,zte
4130,8607,zte
4131,8600,zte
4132,8601,zte
4133,8562,zte
4134,8530,zte
4135,8504,zte
4136,8501,zte
4137,8401,zte
4138,8638,zte
4139,8398,zte
4140,8387,zte
4141,8232,zte
4142,8300,zte
4143,8096,zte
4144,8182,zte
4145,8092,zte
4146,8067,zte
4147,8091,zte
4148,8548,zte
4149,8110,zte
4150,8044,zte
4151,8063,zte
4152,7963,zte
4153,8294,zte
4154,8293,zte
4155,8295,zte
4156,7943,zte
4157,9152,zte
4158,8143,zte
4159,7944,zte
4160,7938,zte
4161,7868,zte
4162,7852,zte
4163,7853,zte
4164,7761,zte
4165,7762,zte
4166,7763,zte
4167,7692,zte
4168,7686,zte
4169,7670,zte
4170,7646,zte
4171,7572,zte
4172,7542,zte
4173,7485,zte
4174,7441,zte
4175,7430,zte
4176,7799,zte
4177,7428,zte
4178,7422,zte
4179,8114,zte
4180,7481,zte
4181,7656,zte
4182,7356,zte
4183,7790,zte
4184,7355,zte
4185,8244,zte
4186,7294,zte
4187,7207,zte
4188,7168,zte
4189,7116,zte
4190,7149,zte
4191,7106,zte
4192,7078,zte
4193,7891,zte
4194,7105,zte
4195,7057,zte
4196,7058,zte
4197,7056,zte
4198,6954,zte
4199,7157,zte
4200,6915,zte
4201,6914,zte
4202,6904,zte
4203,6898,zte
4204,6847,zte
4205,7155,zte
4206,7156,zte
4207,6718,zte
4208,6697,zte
4209,6645,zte
4210,6644,zte
4211,6641,zte
4212,6607,zte
4213,6490,zte
4214,6491,zte
4215,6492,zte
4216,6367,zte
4217,6579,zte
4218,6381,zte
4219,6679,zte
4220,6324,zte
4221,6236,zte
4222,6154,zte
4223,6155,zte
4224,6156,zte
4225,5962,zte
4226,5963,zte
4227,5948,zte
4228,5852,zte
4229,5853,zte
4230,5834,zte
4231,5826,zte
4232,5825,zte
4233,5824,zte
4234,5755,zte
4235,5682,zte
4236,5620,zte
4237,5659,zte
4238,5552,
4239,5511,zte
4240,5499,zte
4241,5455,
4242,5376,zte
4243,5425,
4244,5402,zte
4245,5330,zte
4246,5320,zte
4247,5277,zte
4248,5470,zte
4249,5269,zte
4250,5240,zte
4251,5173,zte
4252,5136,zte
4253,5135,zte
4254,5134,zte
4255,5133,zte
4256,5647,zte
4257,4893,zte
4258,5006,zte
4259,5007,zte
4260,5004,zte
4261,4983,zte
4262,4962,zte
4263,4880,zte
4264,4873,zte
4265,4597,zte
4266,4776,zte
4267,4650,zte
4268,4595,
4269,4593,
4270,4590,
4271,4591,
4272,4592,zte
4273,4581,
4274,4582,zte
4275,4583,
4276,4585,zte
4277,4586,zte
4278,4598,zte
4279,4599,zte
4280,4600,zte
4281,4601,zte
4282,4602,zte
4283,4603,zte
4284,4607,zte
4285,4608,zte
4286,4557,
4287,4556,
4288,4506,zte
4289,4467,zte
4290,4466,zte
4291,4388,zte
4292,4345,zte
4293,4310,zte
4294,4304,zte
4295,4313,zte
4296,4311,zte
4297,4244,zte
4298,3902,
4299,3903,zte
4300,4760,zte
4301,3784,zte
4302,4042,zte
4303,3785,
4304,4290,zte
4305,3791,
4306,3790,
4307,4073,zte
4308,3391,zte
4309,3737,zte
4310,3603,zte
4311,3602,zte
4312,3601,zte
4313,4078,zte
4314,4341,zte
4315,4342,zte
4316,3604,zte
4317,3600,zte
4318,3491,zte
4319,3727,zte
4320,3485,zte
4321,3423,zte
4322,3489,zte
4323,3244,zte
4324,3197,
